video_id,viewCount,likeCount,dislikeCount,comment,neg,neu,pos,compound,title,duration
oV_fmDwXMJo,99,9,0,,,,,,Good afternoon friends,38:12
pO2fFUew5_I,346,12,0,,,,,,,86:56
lgpMbFzVt4Y,43,3,0,,,,,,Highlight 32:51  37:46 from Good afternoon friends,4:56
lfmj8S0Qf0s,279,12,0,இனிய 🎉 காலை வணக்கம் 💥🤗 அக்கோவ் 🎉🎉🎉,0.1,0.359,0.542,0.8779,,43:24
2JfsPA6EZDA,396,15,0,,,,,,,70:37
KWrU5XzfT-E,483,27,0,Hiii new subscribers.... Enakum subsctibe andd support pannuga🙏,0.0,0.769,0.231,0.4019,receipe,1:00
KWrU5XzfT-E,483,27,0,👌👌👌👌,0.0,0.0,1.0,0.9736,receipe,1:00
KWrU5XzfT-E,483,27,0,😋😋😋,0.0,1.0,0.0,0.0,receipe,1:00
KWrU5XzfT-E,483,27,0,👍👍👍👍,0.0,1.0,0.0,0.0,receipe,1:00
KWrU5XzfT-E,483,27,0,New friend return please🎉,0.0,0.268,0.732,0.802,receipe,1:00
KWrU5XzfT-E,483,27,0,சூப்பர் மா ❤❤❤❤,0.0,0.263,0.737,0.9571,receipe,1:00
KWrU5XzfT-E,483,27,0,👌👌👌,0.0,0.0,1.0,0.9545,receipe,1:00
KWrU5XzfT-E,483,27,0,👌👌👌wow superrr sis😢😢😢😢,0.358,0.202,0.439,0.4213,receipe,1:00
-6KnAt26Wio,465,12,0,காலத்தை வென்ற பாடல் அக்கா,0.0,1.0,0.0,0.0,Kodiveri falls pogalam vanga,0:41
-6KnAt26Wio,465,12,0,அருமை அருமை 👌,0.0,0.246,0.754,0.7297,Kodiveri falls pogalam vanga,0:41
-6KnAt26Wio,465,12,0,Nice matam,0.0,0.263,0.737,0.4215,Kodiveri falls pogalam vanga,0:41
-6KnAt26Wio,465,12,0,❤❤❤👌👌❤❤❤,0.0,0.138,0.862,0.9902,Kodiveri falls pogalam vanga,0:41
-6KnAt26Wio,465,12,0,👌👌👌👌👌👍👍👍,0.0,0.164,0.836,0.9829,Kodiveri falls pogalam vanga,0:41
56SyedzD90M,194,6,0,,,,,,,59:48
GBBRZDLLv7c,777,13,0,👌👌👌👌👌👌👍👍👍,0.0,0.14,0.86,0.988,keerai,0:14
GBBRZDLLv7c,777,13,0,அருமை❤❤❤,0.0,0.241,0.759,0.9274,keerai,0:14
GBBRZDLLv7c,777,13,0,🎉🎉👌👍👌🎉🎉,0.0,0.206,0.794,0.9685,keerai,0:14
GBBRZDLLv7c,777,13,0,True,0.0,0.0,1.0,0.4215,keerai,0:14
_lYo8zJU8WQ,416,11,0,👍👍👍👍👌👌👌🌹🌹🌹🌹🎉,0.0,0.381,0.619,0.9643,lunch menu,0:24
_lYo8zJU8WQ,416,11,0,சூப்பர் ❤❤❤,0.0,0.241,0.759,0.9274,lunch menu,0:24
_lYo8zJU8WQ,416,11,0,Tasty ❤❤❤,0.0,0.241,0.759,0.9274,lunch menu,0:24
WAswbETfRgw,34,2,0,Super 🎉🎉🎉,0.0,0.2,0.8,0.9001,pulav,4:52
WAswbETfRgw,34,2,0,Nice food & good,0.0,0.26,0.74,0.6908000000000001,pulav,4:52
WAswbETfRgw,34,2,0,Ennoda watsapp la share panniten ❤❤,0.0,0.361,0.639,0.891,pulav,4:52
WAswbETfRgw,34,2,0,Super info ❤❤❤,0.0,0.195,0.805,0.9552,pulav,4:52
YOOeU-1q12s,418,11,0,😂😂🎉🎉😢😢😢😮,0.319,0.365,0.316,0.2263,Parota sapidalam vanga,0:12
YOOeU-1q12s,418,11,0,😋😋😋,0.0,1.0,0.0,0.0,Parota sapidalam vanga,0:12
YOOeU-1q12s,418,11,0,😂😂😂,0.218,0.345,0.437,0.8271000000000001,Parota sapidalam vanga,0:12
YOOeU-1q12s,418,11,0,😮😮😮🤣🤣🤣🤣🤣🤣🤣,0.0,0.641,0.359,0.9698,Parota sapidalam vanga,0:12
YOOeU-1q12s,418,11,0,Aiyo oo 😂😂😂❤❤,0.148,0.338,0.514,0.9524,Parota sapidalam vanga,0:12
YOOeU-1q12s,418,11,0,😂😂😂😂❤❤❤,0.151,0.298,0.552,0.9756,Parota sapidalam vanga,0:12
IRbcCz56dto,195,4,0,Hi,0.0,1.0,0.0,0.0,SaiSriShorts And Vlogs is live,26:14
IRbcCz56dto,195,4,0,Hi,0.0,1.0,0.0,0.0,SaiSriShorts And Vlogs is live,26:14
r1WfGdub548,199,5,0,,,,,,Good afternoon friends,33:51
yZMSnsIY0ak,78,7,0,,,,,,Highlight 54:33  59:32 from,4:59
vW7jgXnP6Wo,494,5,0,🎉💥🙏🙏🙏💥🎉,0.272,0.435,0.293,0.1027,Ayudha poojai valthukal friends,40:49
-iWfFPu2Dvs,40,2,0,❤❤ இனிய 🎉 காலை 🎉 வணக்கம் ❤❤,0.0,0.288,0.712,0.9726,Highlight 35:42  40:38 from Ayudha poojai valthukal friends,4:56
-iWfFPu2Dvs,40,2,0,https://youtu.be/yMrBeURRVPE?si=kiWSGdRTw4Gx9OQa,0.0,1.0,0.0,0.0,Highlight 35:42  40:38 from Ayudha poojai valthukal friends,4:56
-uzCyFrz6-8,761,7,0,,,,,,Ravai kichadi with chutney vanga sapidalam friends,115:07
PPCrpRC91_o,578,13,0,,,,,,SaiSriShorts And Vlogs is live,61:43
hfUlPUMGwZ0,462,8,0,,,,,,,42:55
Dxiyo7c8HLQ,453,14,0,Subscribed👍👌👌👌,0.0,0.14,0.86,0.9545,,0:15
Dxiyo7c8HLQ,453,14,0,சூப்பர் சூப்பர் பாடல்🎉🎉🎉,0.0,0.426,0.5740000000000001,0.7964,,0:15
Dxiyo7c8HLQ,453,14,0,Super 🎉 song 🎉,0.0,0.244,0.756,0.8519,,0:15
Dxiyo7c8HLQ,453,14,0,👌👌👌👌🥰🙏,0.0,0.136,0.864,0.9846,,0:15
fq1zfPO5fzY,405,14,0,😋😋😋,0.0,1.0,0.0,0.0,biriyani  roast,0:15
fq1zfPO5fzY,405,14,0,👌👌👌😋😋😋😋,0.0,0.395,0.605,0.9545,biriyani  roast,0:15
fq1zfPO5fzY,405,14,0,😳😳😳🥰👌👌👌,0.0,0.259,0.741,0.9769,biriyani  roast,0:15
CaSiP-K_Dzw,73,4,0,https://youtu.be/yMrBeURRVPE?si=kiWSGdRTw4Gx9OQa,0.0,1.0,0.0,0.0,Highlight 56:34  1:01:32 from SaiSriShorts And Vlogs is live,5:03
CaSiP-K_Dzw,73,4,0,இனிய 🎉 காலை வணக்கம் 🎉 அக்கோவ்,0.0,0.526,0.474,0.6597000000000001,Highlight 56:34  1:01:32 from SaiSriShorts And Vlogs is live,5:03
iQspJ6WwCzk,306,7,0,,,,,,SaiSriShorts And Vlogs is live,46:25
muWA3yfNEX0,433,11,0,Correct 🎉🎉🎉,0.0,0.331,0.669,0.7964,,0:10
muWA3yfNEX0,433,11,0,Ohhh 😂 Apdiya 😂 Akkovv 😂,0.196,0.412,0.392,0.8271000000000001,,0:10
muWA3yfNEX0,433,11,0,😂😂😂😂😂,0.218,0.345,0.437,0.926,,0:10
muWA3yfNEX0,433,11,0,Superb 😂😂😂,0.189,0.298,0.513,0.9153,,0:10
LcARSQ9VPhI,447,14,0,👍👌👌😳,0.0,0.246,0.754,0.9055,snacks,0:15
LcARSQ9VPhI,447,14,0,Yummy 😋😋😋,0.0,0.726,0.274,0.5267000000000001,snacks,0:15
LcARSQ9VPhI,447,14,0,அருமை அருமை😂😂😂,0.203,0.391,0.406,0.8271000000000001,snacks,0:15
LcARSQ9VPhI,447,14,0,😂😂😂❤❤❤,0.137,0.288,0.5760000000000001,0.9694,snacks,0:15
8CEoXOLkZqA,270,6,0,சூப்பர் சூப்பர் சாப்பாடு 😋,0.0,1.0,0.0,0.0,sapidalam vanga,0:11
8CEoXOLkZqA,270,6,0,Umami bro🎉🎉🎉,0.0,0.382,0.618,0.7964,sapidalam vanga,0:11
wQLwFf7-Bzk,663,31,0,Super 🎉🎉🎉,0.0,0.2,0.8,0.9001,hlo   rose,0:16
wQLwFf7-Bzk,663,31,0,👌👌👌👌👌,0.0,0.0,1.0,0.9829,hlo   rose,0:16
wQLwFf7-Bzk,663,31,0,🥰🥰🥰👌👌👌,0.0,0.183,0.8170000000000001,0.9908,hlo   rose,0:16
nRvGB86TkTU,644,5,0,Super ❤ Live ❤🎉🎉🎉,0.0,0.227,0.773,0.9657,vandiyile,0:31
nRvGB86TkTU,644,5,0,அருமை அருமை🎉🎉🎉🎉🎉🎉,0.0,0.331,0.669,0.9349,vandiyile,0:31
nRvGB86TkTU,644,5,0,😮😮😮👌👌👌👍,0.0,0.432,0.5680000000000001,0.9545,vandiyile,0:31
XWHQW1oFzIA,2242,20,0,😂😂😂😂😂👌👌👌👌,0.14,0.22,0.64,0.9891,pulav,0:11
XWHQW1oFzIA,2242,20,0,😂😂😂😂😂😂,0.218,0.345,0.437,0.9468,pulav,0:11
6StITIIWawk,97,5,0,🎉🎉🎉❤🎉🎉🎉👌👌💥👍,0.057,0.204,0.74,0.9821,Hai friends,0:20
6StITIIWawk,97,5,0,😂😂😂😂👌👌👌👌🎉,0.121,0.206,0.673,0.9889,Hai friends,0:20
B9HRls2ZlLQ,57,3,0,"Unga 🎉 live super 🎉 Community post la live time daily podunga, viewers yerum 👌👌💥👍",0.064,0.384,0.552,0.9588,Highlight 1:22:59  1:27:59 from SaiSriShorts And Vlogs is live,5:01
D8DRol1uDQk,201,5,0,சாரி சிஸ்டர் நீங்க லைவ் போட்டது எனக்கு தெரிய மாட்டேங்குது 👍👍🎉,0.0,0.8280000000000001,0.172,0.4019,SaiSriShorts And Vlogs is live,88:15
DcFc_VOjBeI,137,6,0,Hi madam,0.0,1.0,0.0,0.0,SaiSriShorts And Vlogs is live,32:07
coBkfTDjWIA,1255,20,0,❤,0.0,0.192,0.808,0.6369,with veg paya  receipe,0:19
coBkfTDjWIA,1255,20,0,😂😂😂🥰🥰👍👍,0.112,0.375,0.513,0.9729,with veg paya  receipe,0:19
LiopdSJ8Abo,56,2,0,❤❤❤👌❤❤❤,0.0,0.161,0.839,0.9865,Highlight 26:53  31:51 from SaiSriShorts And Vlogs is live,4:58
0zl_mRcZ54A,857,9,0,சிஸ் ஆடியோ எப்படி dowenlode பன்றிங்க எனக்கும் சொல்லுங்க,0.0,1.0,0.0,0.0,tiffen,0:10
0zl_mRcZ54A,857,9,0,👌👌👌👌🥰🎉,0.0,0.104,0.896,0.9867,tiffen,0:10
0zl_mRcZ54A,857,9,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988,tiffen,0:10
nqFzglviHPs,712,26,0,🥰🥰🥰👌👌👌,0.0,0.183,0.8170000000000001,0.9908,mukuntha mukuntha,0:33
nqFzglviHPs,712,26,0,Very super Happy navaratri Day,0.0,0.269,0.731,0.847,mukuntha mukuntha,0:33
n93lhRqbV5Y,48,4,0,Good Afternoon ❤ Saptingala 🎉🎉🎉,0.0,0.283,0.717,0.9349,Highlight 10:58  15:57 from Good evening friends,5:00
Eo0sKGPyBU0,45,3,0,,,,,,Good evening friends,16:58
O6BFD53dLh8,93,2,0,Try Pannuvoom,0.0,1.0,0.0,0.0,,2:28
VrWCzAcjEmw,166,4,0,,,,,,video,3:15
1VdJIcergnE,413,8,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988,Beautiful fishes # exhibition,0:22
1VdJIcergnE,413,8,0,🥰🥰👌👌👌,0.0,0.154,0.846,0.9861,Beautiful fishes # exhibition,0:22
o9DXWg8mQYY,1845,61,0,😋😋😋,0.0,1.0,0.0,0.0,healthy drink    recipe,0:22
o9DXWg8mQYY,1845,61,0,அருமை அருமை,0.0,1.0,0.0,0.0,healthy drink    recipe,0:22
o9DXWg8mQYY,1845,61,0,👌👌👌👌🥰,0.0,0.086,0.914,0.9846,healthy drink    recipe,0:22
pzqc-7L3GQs,484,13,0,👌👌👌👌👌👍👍👍👍,0.0,0.207,0.793,0.9829,receipe,0:29
qvGZJKBIe9M,2329,55,0,சூப்பர் டான்ஸ்😂😂,0.196,0.412,0.392,0.7003,miniki miniki song    song,1:01
qvGZJKBIe9M,2329,55,0,கேவலமாஇருக்குது😂😂😂😂😅😅😅😅😢😢😢😢😅😭😭😭😭😭😭😭,0.361,0.399,0.24,-0.9001,miniki miniki song    song,1:01
qvGZJKBIe9M,2329,55,0,உன் திறமைக்கு என் வாழ்த்துக்கள்மா,0.0,1.0,0.0,0.0,miniki miniki song    song,1:01
ll9wEEZT3jo,125,6,0,,,,,,,0:13
IuLb0Ag5Dxs,461,16,0,,,,,,KitKat sapidalam vanga,0:11
ZiriRqECMD8,424,8,0,,,,,,vennila milkshake  receipe,0:20
5BFtRqp-Zd0,275,11,0,,,,,,beautiful butterfly      birds,0:15
k3ba2QKRY4E,287,7,0,,,,,,,24:07
MyBaH_Kev3M,259,3,0,,,,,,,59:50
Sxvv75p75oE,215,2,0,,,,,,,25:10
UG4i-1cpVIc,52,5,0,,,,,,,6:43
PIBCpAjJojA,54,3,0,,,,,,Highlight 18:20  23:21 from,5:02
3l9Lg-qWExg,120,1,0,,,,,,Highlight 45:46  50:46 from,5:00
3N9hxrNL4w8,147,6,0,,,,,,Tiffen sapidalam vanga,64:53
quz5rZ-9Iu4,114,6,0,,,,,,Live streaming of SaiSriShorts,11:25
lZUzh4tj6o0,82,2,0,,,,,,,5:15
OKqhnfWgzAM,56,2,0,,,,,,Highlight 59:08  1:04:06 from Tiffen sapidalam vanga,4:59
YqZ4hHyGbMQ,506,16,0,Enna song vera level ❤❤❤❤❤❤❤,0.0,0.272,0.728,0.9854,ennathan sugamoo,1:00
YqZ4hHyGbMQ,506,16,0,சூப்பர் சூப்பர் சாங்🎉🎉🎉🎉,0.0,0.393,0.607,0.8689,ennathan sugamoo,1:00
pwPU864m4qU,630,16,0,ஹாய் சிஸ் 🥰🥰🥰,0.0,0.334,0.666,0.9716,,0:27
pwPU864m4qU,630,16,0,😂😂😂😂😂,0.218,0.345,0.437,0.926,,0:27
CrgkvL7ltgM,63,2,0,,,,,,kuruma,3:12
ufXDLpbh2Kg,436,26,0,ஹாய் சிஸ்,0.0,1.0,0.0,0.0,100,1:01
ufXDLpbh2Kg,436,26,0,அருமை அருமை❤❤❤❤,0.0,0.263,0.737,0.9571,100,1:01
ufXDLpbh2Kg,436,26,0,Akka en comments pakuringla,0.0,1.0,0.0,0.0,100,1:01
ZY9bvRK_8Mo,422,10,0,🥰🥰👌👌🙏🙏,0.0,0.271,0.729,0.9796,mothi lottu sapidalam vanga  pannu,0:19
DuBNuJ643fQ,480,19,0,🥰🥰🥰🥰👌👌👌👌,0.0,0.183,0.8170000000000001,0.9948,,0:25
DuBNuJ643fQ,480,19,0,❤❤❤❤❤🌹🌹🌹🌹🌹,0.0,0.323,0.677,0.9719,,0:25
i1b-jHYfR60,263,5,0,,,,,,,11:15
GUapnvjMkXc,608,6,0,,,,,,,31:34
QIo7Z4wiXeQ,156,8,0,,,,,,"Chapathi,paneer kuruma sapidalam vanga",48:38
cfzkaYY1UbU,55,1,0,,,,,,Highlight 25:43  30:43 from,5:00
4xZtL7V0AwY,213,5,0,🎉🎉🎉😂😂😂👌,0.132,0.277,0.592,0.968,Shufflinhbros       special,0:17
wpDQ8H8ZjO0,645,17,0,,,,,,lunch menu,0:14
7L6ovC0dRe4,1114,21,0,Akka enna kerala vista,0.0,1.0,0.0,0.0,thendral katre,0:34
7L6ovC0dRe4,1114,21,0,❤❤❤❤❤,0.0,0.192,0.808,0.9719,thendral katre,0:34
aQ4V8rL0tvE,575,9,0,சூப்பர் சூப்பர் 😋😋😋,0.0,1.0,0.0,0.0,,0:13
jVz_gvl99kM,328,3,0,,,,,,,54:38
Gtn46uWl1PI,409,9,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988,natural oli,0:23
WflITPFogwk,479,19,0,,,,,,thannirilae mugam,0:15
J_7ZexHkTHc,109,5,0,Akka enjoy Sunday,0.0,0.385,0.615,0.4939,bread cutlet,1:00
4NactugP-n0,436,12,0,sapidalam vanga,0.0,1.0,0.0,0.0,breakfast,0:14
4NactugP-n0,436,12,0,Akka all my fevoret,0.0,1.0,0.0,0.0,breakfast,0:14
mgynMTMhRDE,8967,189,0,,,,,,trending dosai comedy,0:15
kABlFp4udI0,368,10,0,,,,,,,56:30
Vkl2JvBe2fI,99,1,0,,,,,,Highlight 51:26  56:29 from,5:08
emot3XPti34,571,8,0,Akka akka akka please live vanga akka Nan ungala romba miss pandra akka,0.107,0.738,0.154,0.1779,",",41:13
ihHMH9ArFo8,295,6,0,,,,,,,33:36
GSnuby3kZ90,140,0,0,,,,,,"Highlight 36:00  41:02 from ,",5:03
hJqSfXMZKKg,714,7,0,,,,,,,57:01
x2XWfmnOLPY,1936,8,0,,,,,,"Highlight 0:00  1:59 from ,",2:00
_nsU7JZ2if4,2088,21,0,Akka mudiyala,0.0,1.0,0.0,0.0,Ammadi Ammadi,0:26
eoPkxYVHgFg,467,6,0,சூப்பர் சாப்பாடு,0.0,1.0,0.0,0.0,lunch items,0:18
17hHHuewMZM,565,9,0,Akka live podunga akka,0.0,1.0,0.0,0.0,Stuffed aloo parota  receipe,0:52
17hHHuewMZM,565,9,0,Akka very nice,0.0,0.393,0.607,0.4754,Stuffed aloo parota  receipe,0:52
17hHHuewMZM,565,9,0,😂😂😂😂👌👌👌👌,0.128,0.202,0.67,0.9874,Stuffed aloo parota  receipe,0:52
H6nONDN5z6Y,1220,43,0,,,,,,,0:16
FxHCpIsnCuc,386,3,0,,,,,,stuffed aloo parotha,2:47
kcY-VXnNYtU,112,5,0,,,,,,,46:10
6-HldIfBv2s,157,4,0,,,,,,,49:12
U0FJ9MJQxMQ,843,13,0,,,,,,,85:34
w_nMrNzXpmI,53,3,0,,,,,,Highlight 30:39  35:37 from,4:59
c7x7mfQyMOs,133,2,0,,,,,,Highlight 1:20:19  1:25:18 from,4:59
ZtSsSE2cbB0,499,9,0,👌👌👌👌👌👌👍👍👍👍,0.0,0.179,0.8210000000000001,0.988,,0:16
lTdKU4KaBJw,1939,18,0,,,,,,one pot araithuvita sambar,0:17
O1BJKWlnTyU,448,12,0,,,,,,thannaane  songs,0:16
lSMGl6ggEAw,484,11,0,,,,,,with sidedish,0:30
bIn2yLLRS5A,366,13,0,,,,,,marriage life  with paneer kuruma,0:29
HFBlK7S7H2Y,160,7,0,,,,,,,32:31
j7pWYM_7rwY,92,6,0,,,,,,SaiSriShorts is live,35:38
2SW1QCvvcSA,201,3,0,,,,,,,39:39
tPPTxPvv4JM,453,12,0,Akka live varaliya,0.0,1.0,0.0,0.0,3g,0:20
tPPTxPvv4JM,453,12,0,Akka saptingla very nice  content,0.0,0.5640000000000001,0.436,0.4754,3g,0:20
vHXRsfNAGvg,126,3,0,Hi sis,0.0,1.0,0.0,0.0,Highlight 27:15  32:15 from,5:01
LToyVgG1cng,103,4,0,,,,,,Highlight 28:43  33:43 from SaiSriShorts is live,5:05
9yhEi6dhoNE,31,1,0,,,,,,Highlight 5:12  10:04 from,4:53
IB9IOW1e5R4,88,1,0,,,,,,Highlight 1:23  6:21 from,5:03
hgaPEf-kWIA,60,2,0,,,,,,,10:05
ISOPvRvMY80,29,2,0,,,,,,Highlight 34:29  39:29 from,5:06
XSjAtCepGAo,38,1,0,Hi sis,0.0,1.0,0.0,0.0,Highlight 28:40  33:43 from,5:03
E77eoudEtEM,25,1,0,,,,,,Highlight 5:44  10:46 from,5:07
WkryRXgpyRc,461,11,0,❤❤❤❤❤ nice akka,0.0,0.201,0.799,0.9771,trending comedy,0:14
WkryRXgpyRc,461,11,0,காலை வணக்கம்🎉🎉🎉🎉,0.0,0.357,0.643,0.8689,trending comedy,0:14
p3RY2j-uDfE,16155,183,0,👌👌👌👌👍👍👍,0.0,0.197,0.803,0.9736,herbal hair oil,0:17
-AE6iU3nfEM,903,11,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0,,0:15
T5M1q2Gio9E,468,9,0,உண்மைதான்,0.0,1.0,0.0,0.0,hair oil,0:41
T5M1q2Gio9E,468,9,0,Support me my friend ❤❤❤,0.0,0.213,0.787,0.9612,hair oil,0:41
T5M1q2Gio9E,468,9,0,👍,0.0,1.0,0.0,0.0,hair oil,0:41
QKAd6N1GAH8,638,12,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988,kuruma  recipes,1:00
HqHRKrxPnBA,586,17,0,சூப்பர் பதிவு 👍,0.0,1.0,0.0,0.0,never fails,0:12
TV3c8GJOnW4,139,5,0,,,,,,Happy Sunday,24:51
jKqVXLXl9B8,218,3,0,,,,,,,1:00
qH7hClOY8mY,608,9,0,செம்ம சமையல் 😋😋,0.0,1.0,0.0,0.0,mini tiffen sapidalam vanga  penne,0:25
7GRRApcmcw8,589,12,0,👍👍👍🎉,0.0,0.722,0.278,0.4019,#,0:23
7GRRApcmcw8,589,12,0,👌👌👌👍,0.0,0.098,0.902,0.9545,#,0:23
7GRRApcmcw8,589,12,0,Thirupathi laddu thane sooper sooper 👍🏻👍🏻👍🏻,0.0,1.0,0.0,0.0,#,0:23
AFaAk_5QkYk,107,2,0,,,,,,mixed vegetables Afganithan gravy   gravy  recipes,4:23
tHsCOYlbYAk,1869,29,0,👌👌👌👌👌,0.0,0.0,1.0,0.9829,,0:17
0nPihRq4GeA,643,6,0,👌👌👌👌,0.0,0.0,1.0,0.9736,one pot sambar    recipes,0:51
1uBBHH1CIyo,410,7,0,அருமை ❤❤❤🎉🎉,0.0,0.25,0.75,0.9584,Santhana katre,1:00
hij9Wgh5e5U,5040,24,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0,poori with kadalai curry,0:21
4FvvreeK3PQ,3358,59,0,,,,,,,0:16
f2TVrYMEoLo,533,29,0,,,,,,moon mozham malliyapoo,0:18
hmgwOI8fHPg,696,18,0,,,,,,aapam with kadalai curry,0:13
Z0mb43dQtvs,136,4,0,,,,,,SaiSriShorts is live,30:38
3dvFTiBCYk4,43,2,0,,,,,,Good afternoon friends,23:38
1_GpkoTSoEE,54,4,0,,,,,,,11:26
7PcgUgRrgpg,44,2,0,,,,,,SaiSriShorts is live,22:02
az75xlH4nOw,160,12,0,,,,,,,0:20
-JwzMJvkAvA,683,8,0,,,,,,santhanamara pazham,0:09
n9itKF0MByI,422,7,0,,,,,,fry,0:20
yhYysuO3efs,455,15,0,,,,,,masala roast,0:15
5o4OKD1k5Cw,498,7,0,,,,,,items,0:20
dkYRmO5xo84,422,6,0,,,,,,,0:49
FAoXUCsdgY4,59,5,0,,,,,,SaiSriShorts is live,37:21
U_QjXb4pz_k,209,7,0,,,,,,pollachi road  ride,0:26
sOuxSV3Q6cE,692,12,0,,,,,,thengai sadam  items,0:17
X4Q9fC__kn8,450,8,0,,,,,,Vegetable kuruma,0:19
22yKBTtqpSs,441,11,0,,,,,,manasillayo,0:23
F_jY7nH3vS8,197,8,0,,,,,,SaiSriShorts is live,71:50
Nz-jcuSYVQk,119,4,0,,,,,,,32:00
6-X_HmPHiFg,167,2,0,,,,,,,31:51
8z3jof7-kYc,120,4,0,,,,,,,28:28
5FvHvCS3-Vs,194,7,0,👌👌👌👌👍👍👍,0.0,0.197,0.803,0.9736,,0:16
gl20_t4JXZ8,155,7,0,,,,,,todays special,0:22
peG12oLYKOU,1534,21,0,,,,,,lunch menu,0:27
3PfEWyTYiJQ,750,9,0,,,,,,,0:46
7l7kEBCOfy8,31,2,0,,,,,,SaiSriShorts is live,23:36
K5JcWj5Dix0,72,2,0,,,,,,SaiSriShorts is live,23:00
bAQYX81aqEw,39,4,0,,,,,,SaiSriShorts is live,13:26
D1jVwRJvM50,34,1,0,,,,,,Poori sapidalam vanga friends,10:02
88PQ1JlwRzA,30,2,0,,,,,,Poori sapidalam vanga friends,4:09
L1x5Kt_Fq9Q,684,17,0,,,,,,Peacock,0:08
B7db0ln4mNY,741,12,0,,,,,,sooseki,0:34
NVYU_bAQGlE,840,16,0,சூப்பர் சூப்பர் காலை வணக்கம்,0.0,1.0,0.0,0.0,kitchen,0:42
8rwHBtGC8v0,462,7,0,Nan tha akka baires,0.0,1.0,0.0,0.0,comedy,0:16
8rwHBtGC8v0,462,7,0,👌👌👌👌👌,0.0,0.0,1.0,0.9829,comedy,0:16
UMeZ1XUjfvs,64,2,0,,,,,,,25:35
PQgQBuHuDqQ,48,3,0,,,,,,Chapathi sapidalam vanga friends,22:22
jQeXm9EZyeU,647,7,0,🎉🎉🎉,0.0,0.27,0.73,0.7964,home cleaning tips,0:28
iAfG1_7mAmY,187,6,0,,,,,,money plant  growth tips,0:51
a9-C2KH3gKA,59,7,0,Super,0.0,0.0,1.0,0.5994,murungakeerai  of murungakeerai,0:55
gRwxRzjBLno,488,11,0,,,,,,car ride,0:33
xtGACYFlcQk,446,9,0,,,,,,murungakeerai poriyal,0:41
2Abyfr_Z4to,87,0,0,,,,,,,15:29
ft1gU57zscE,25,2,0,,,,,,,16:01
ggwck_Ifbns,101,5,0,,,,,,,48:55
0ttCsL0eW3s,131,5,0,,,,,,,30:13
d0ITy7-YsCc,227,6,0,,,,,,,41:52
7XdmQvQlJQ0,115,3,0,,,,,,ninnukori varanum  fruit # flower,0:16
t82tEXtE1Ng,872,20,0,👌👌👌👌👌👌👌👌👌❤️❤️,0.0,0.068,0.932,0.9946,,0:15
t82tEXtE1Ng,872,20,0,👌👌👌👌👍👍🎉🎉🎉🎉🎉,0.0,0.191,0.809,0.9882,,0:15
S4gxXK5N71o,182,4,0,,,,,,,36:10
4m-3BPUMgWk,68,3,0,,,,,,vendaikai poriyal,0:44
fMkrqMOkk2w,1019,16,0,👍👍👍👌👍👍👍👍,0.0,0.6950000000000001,0.305,0.7297,senthil goundamani comedy,0:16
uYBkDLlUpA8,643,21,0,❤❤❤❤❤❤,0.0,0.192,0.808,0.9803,bread sandwich,0:36
vz54vy4xAW4,2479,7,0,🎉🎉,0.0,0.27,0.73,0.6597000000000001,,38:37
vz54vy4xAW4,2479,7,0,Good afternoon mam,0.0,0.408,0.592,0.4404,,38:37
GoR78_zwK20,90,4,0,,,,,,,16:02
tSwUo7qpl44,706,15,0,சூப்பர் சூப்பர் பதிவு😂😂😂😂👍,0.191,0.427,0.382,0.891,aloo parota,0:56
Y4r54Z1UmM0,173,5,0,சூப்பர் சூப்பர் 👍👍👍👍,0.0,1.0,0.0,0.0,of venthayam,0:52
gPR4crAoVog,593,12,0,சூப்பர் சூப்பர்,0.0,1.0,0.0,0.0,snacks,0:18
wkTxSoC17Yw,631,11,0,😂😂😂😂😂😂,0.218,0.345,0.437,0.9468,breakfast items  reels,0:15
Hi-I6qmQpp4,38,2,0,,,,,,lunch menu  from pollachi hotel,1:18
twn-f9UUdjA,301,8,0,,,,,,,58:41
3atr5IO5amU,70,2,0,,,,,,,4:11
hG-IWFh1KHs,2155,104,0,உன்னைத்தான் உண்மை தான் எப்படி பார்த்தாலும் ஏமாந்து கொஞ்சம் வாழ்வது வாழ்க்க யு ஆர் கோஸ்ட் என்னத்த சொல்ல மாட்டீங்க,0.0,1.0,0.0,0.0,,0:14
